;length;word_count;has_script;has_on_event;has_alert;has_prompt;has_confirm;has_console;has_javascript;has_vbscript;has_document;has_window;has_inner_html;has_outer_html;has_iframe;has_svg;has_dangerous_js;quote_count;equals_count;sum_count;has_url_encoding;has_html_entities;has_hex_encoding;has_unicode;tag_count;attribute_count;entropy;is_inside_quotes;has_nested_tags
1581;44;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.015139004509237;0;0
1582;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.584962500721156;0;0
1583;48;6;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.219841929151772;0;0
1584;43;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.2374411389168944;0;0
1585;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0
1586;56;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.262188403968662;0;0
1587;47;6;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;1;4.24429504475266;0;0
1588;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.321928094887362;0;0
1589;62;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.3147004960038995;0;0
1590;44;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.323655062931909;0;0
1591;98;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.139207128480232;1;0
1592;63;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.131554924492075;1;0
1593;117;16;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;4;3;4.5318278295005925;0;0
1594;39;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.301696373308395;0;0
1595;44;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.1408858815690355;0;0
1596;166;20;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.4170746375345065;1;0
1597;48;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;2;2;4.347794209361695;0;0
1598;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.041092818215358;0;0
1599;40;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.2750705203641814;0;0
1600;104;12;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;4;2;0;0;0;0;0;5;2;4.40587030740108;1;0
1601;98;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;1;0;0;5;1;5.009869095164342;0;0
1602;110;16;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.448754966539418;0;0
1603;62;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;4.121941127217886;0;0
1604;59;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.231154476645495;0;0
1605;101;14;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;1;0;0;4;1;5.053291122075778;0;0
1606;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.0;0;0
1607;77;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;3;4;4.395187398637048;0;0
1608;577;89;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;4;11;7;1;0;0;0;5;11;5.258452572926244;1;0
1609;43;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.246519267418364;0;0
1610;49;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;2;3;4.239524579110021;0;0
1611;1917;289;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;59;24;0;0;1;0;0;29;24;4.992989353515503;1;0
1612;351;47;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;12;5;0;0;0;0;0;5;5;4.965427480469026;1;0
1613;125;14;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;4;2;0;0;0;0;0;4;2;4.374070350570783;1;0
1614;482;73;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;20;10;0;0;0;0;0;9;10;5.043617421054926;1;0
1615;276;40;1;0;1;1;1;1;0;0;0;1;1;0;1;1;1;16;7;0;0;0;0;0;9;7;4.82674027021574;1;0
1616;42;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.091622411276601;0;0
1617;38;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.218469211370856;0;0
1618;93;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;1;0;0;5;1;4.962156495569345;0;0
1619;93;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.878732569979949;1;0
1620;93;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.878732569979949;1;0
1621;110;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.170538120080069;1;0
1622;178;29;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;4;3;4.815620207665268;1;0
1623;37;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.260279974311012;0;0
1624;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.5;0;0
1625;53;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.300585728303868;0;0
1626;63;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.084289749433544;1;0
1627;74;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;4;1;4.863726217987412;0;0
1628;216;27;1;0;1;1;1;1;0;0;0;1;1;0;1;0;1;10;5;0;0;0;0;0;4;5;4.479770686965043;1;0
1629;362;57;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;4;9;3;1;0;0;0;3;9;5.111778755030469;1;0
1630;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.336871575195517;0;0
1631;37;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.208924987016684;0;0
1632;378;57;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;18;12;0;0;0;0;0;9;12;4.827116004185244;1;0
1633;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
1634;32;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.226409765557392;0;0
1635;89;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;4.33566249754369;0;0
1636;108;16;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.45873446626023;0;0
1637;52;7;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;4;2;0;0;0;0;0;1;2;4.252666400542163;1;0
1638;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.584962500721156;0;0
1639;58;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.301019572303466;0;0
1640;33;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;1;2;4.028946391954607;1;0
1641;83;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.005123053936513;1;0
1642;39;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.057855988582063;0;0
1643;92;11;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;5;2;4.3561470090641645;1;0
1644;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.3735572622751855;0;0
1645;77;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;3;4;4.340437484725058;0;0
1646;83;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;4;2;0;0;0;0;0;4;2;4.254397642571686;1;0
1647;38;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.253863368422076;0;0
1648;111;16;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.498372792420882;0;0
1649;39;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.057855988582063;0;0
1650;34;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.314972767530033;0;0
1651;97;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;1;0;0;5;1;5.087941549969625;0;0
1652;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
1653;101;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.484398924982696;1;0
1654;110;16;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.477323176221855;0;0
1655;104;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;1;0;0;6;1;4.981515141501588;0;0
1656;110;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.24750895141609;1;0
1657;75;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;5;1;4.842282945402007;0;0
1658;125;14;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;6;3;0;0;0;0;0;2;3;4.468296276041815;1;0
1659;95;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.570569719995188;1;0
1660;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.5898980954642865;0;0
1661;93;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;6;3;4.6891333435203695;1;0
1662;95;13;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;4;2;0;0;0;0;0;4;2;4.644929066850756;1;0
1663;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.3735572622751855;0;0
1664;49;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;2;2;4.4664514256154035;1;0
1665;118;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;4;2;0;0;1;0;0;4;2;5.093933283422534;1;0
1666;182;29;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;4;3;4.7528366401625695;1;0
1667;62;11;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;4.429946415805941;0;0
1668;74;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;5;1;4.787354806441422;0;0
1669;41;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;3.908139273759046;0;0
1670;54;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.171076623731425;0;0
1671;46;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.131909511904762;0;0
1672;152;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.278851976465;1;0
1673;39;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.269770411825407;0;0
1674;40;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.246439344671015;0;0
1675;50;7;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;2;1;4.4732696895151065;0;0
1676;41;6;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;1;4.217818932588802;0;0
1677;107;15;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;4;2;0;0;0;0;0;5;2;4.6329590811472805;1;0
1678;158;20;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.422735153557859;1;0
1679;42;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.053297638075724;0;0
1680;38;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.165837632423487;0;0
1681;98;15;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;6;3;0;0;0;0;0;3;3;4.352689217675485;1;0
1682;107;16;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;4;3;4.454007437117265;0;0
1683;2395;377;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;79;35;0;0;1;0;0;44;35;4.987063636274173;1;0
1684;44;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.215589437882739;0;0
1685;42;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.344698375159713;0;0
1686;34;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;4.101881223476018;0;0
1687;39;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.057855988582063;0;0
1688;81;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;4;1;4.186374147946904;0;0
1689;83;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;5;1;5.057470197174742;0;0
1690;41;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.265969382614096;0;0
1691;115;15;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;4;2;4.342998905817542;0;0
1692;56;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.158449628706938;0;0
1693;87;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.513836669161519;1;0
1694;34;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.219528282299547;0;0
1695;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.3735572622751855;0;0
1696;889;139;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;22;18;11;1;0;0;0;11;18;5.24804377835508;1;0
1697;41;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.071477469174169;0;0
1698;43;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;2;3;4.286275219617123;0;0
1699;55;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.299833468881676;1;0
1700;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.2709505944546686;0;0
1701;37;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.391489514102184;0;0
1702;442;64;1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;24;12;0;0;1;0;0;12;12;4.930263580724565;1;0
1703;58;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.305582718967094;1;0
1704;158;19;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.373535170190707;1;0
1705;63;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.310048773664083;0;0
1706;89;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.469606043955339;1;0
1707;48;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.186641344913578;0;0
1708;36;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.159799224314526;0;0
1709;74;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;2;3;4.384120089183475;1;0
1710;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.321928094887362;0;0
1711;40;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.122573883611434;0;0
1712;125;16;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;4;2;0;0;0;0;0;4;2;4.370874655527267;1;0
1713;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.193933719517081;0;0
1714;57;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;2;0;0;0;0;0;1;2;4.24975262894496;1;0
1715;38;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.093340592892869;0;0
1716;219;37;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;10;5;0;1;0;0;0;7;5;4.862599910431035;1;0
1717;106;17;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;6;3;0;0;0;0;0;4;3;4.406957806781369;1;0
1718;82;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.7438627495271035;1;0
1719;220;36;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;8;4;0;0;0;0;0;18;4;4.765537370495064;1;0
1720;60;7;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.149837628899153;0;0
1721;62;11;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;4.488166423458148;0;0
1722;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
1723;41;6;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;2;1;4.405855662943599;0;0
1724;853;130;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;17;4;0;0;1;0;0;8;4;4.946183463134667;1;0
1725;48;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.28778203183594;0;0
1726;57;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;2;3;4.37685986574911;0;0
1727;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.75;0;0
1728;418;56;1;0;1;1;1;1;0;1;0;0;1;1;1;1;1;10;5;0;0;1;0;0;8;5;4.92361089182235;1;0
1729;101;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;2;0;0;0;0;0;5;2;4.255230933977646;1;0
1730;91;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;6;3;4.59513125024647;1;0
1731;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.584962500721156;0;0
1732;129;18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;6;3;4.95230288714971;1;0
1733;39;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.057855988582063;0;0
1734;91;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.61952767402521;1;0
1735;60;7;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;2;1;4.315491538019118;0;0
1736;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.584962500721156;0;0
1737;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.5898980954642865;0;0
1738;87;14;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;6;3;0;0;0;0;0;3;3;4.612500256213993;1;0
1739;71;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;3;4;4.443652979404561;0;0
1740;147;20;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;8;4;0;0;1;0;0;6;4;4.550602448137223;1;0
1741;190;22;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;7;2;4.439295884208634;1;0
1742;76;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4.246532003138929;0;0
1743;100;13;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;6;3;0;0;0;0;0;1;3;4.467697276824826;1;0
1744;57;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.1305117257497;1;0
1745;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;1;4.505974696849668;0;0
1746;50;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;3;4.399079570624173;0;0
1747;41;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.1898860782540055;0;0
1748;98;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;3;2;4.873460262978111;1;0
1749;93;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.878732569979949;1;0
1750;46;6;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.3195602607254004;0;0
1751;90;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;3;0;0;1;0;0;4;3;4.63048594663332;1;0
1752;158;20;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;7;2;0;0;0;0;0;7;2;4.634597916823643;1;0
1753;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.402529762804034;0;0
1754;61;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.206827247463353;1;0
1755;65;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.257059068656083;1;0
1756;93;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;6;3;4.646122590832197;1;0
1757;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;4.133660689688185;0;0
1758;80;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.1668827449635115;1;0
1759;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.807354922057604;0;0
1760;36;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.329239931817578;0;0
1761;46;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;3;4.284006521086276;0;0
1762;42;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.061976875613827;0;0
1763;63;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;5;2;3.9657076067824466;1;0
1764;95;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.125310205070572;1;0
1765;53;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.204730719597151;1;0
1766;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.3735572622751855;0;0
1767;46;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.158977174901208;0;0
1768;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
1769;43;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.172400871890618;0;0
1770;128;20;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;4.178705732036588;0;0
1771;63;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;2;3;4.207693519446519;0;0
1772;107;16;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;4;3;4.464469264021599;0;0
1773;40;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.122573883611435;0;0
1774;72;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;4;1;4.861052349254429;0;0
1775;40;6;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3;1;4.225070520364181;0;0
1776;39;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.064642206697202;0;0
1777;70;11;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;4.350432932730374;0;0
1778;41;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.245121749144015;0;0
1779;46;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.012131794419394;0;0
1780;95;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.420884724586078;1;0
1781;131;18;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;6;3;0;0;0;0;0;6;3;4.760630041216361;1;0
1782;59;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.224194381023462;0;0
1783;98;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;3;2;4.873460262978111;1;0
1784;65;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.098785990305397;1;0
1785;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.121928094887362;0;0
1786;67;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;3;4;4.4411933480604855;0;0
